player_name,player_id,season_id,gp,age,min,fgm,fga,fg3m,ftm,fta,oreb,dreb,ast,tov,stl,blk,pts
Justin Hamilton,203120,2014-15,41.0,25.0,712.573,85.0,178.0,10.0,39.0,47.0,57.0,77.0,36.0,26.0,27.0,30.0,219.0
Justin Hamilton,203120,2016-17,64.0,27.0,1176.51,174.0,379.0,55.0,39.0,52.0,71.0,191.0,55.0,43.0,29.0,43.0,442.0
Kelly Olynyk,203482,2013-14,70.0,23.0,1399.97,234.0,502.0,40.0,99.0,122.0,140.0,225.0,109.0,106.0,35.0,27.0,607.0
Kelly Olynyk,203482,2014-15,64.0,24.0,1423.52,251.0,528.0,61.0,93.0,136.0,92.0,211.0,109.0,98.0,64.0,39.0,656.0
Kelly Olynyk,203482,2015-16,69.0,25.0,1394.79,253.0,556.0,85.0,96.0,128.0,72.0,209.0,105.0,74.0,52.0,33.0,687.0
Kelly Olynyk,203482,2016-17,75.0,26.0,1538.34,260.0,508.0,68.0,90.0,123.0,73.0,288.0,148.0,96.0,43.0,29.0,678.0
Kentavious Caldwell-Pope,203484,2013-14,80.0,21.0,1582.61,182.0,460.0,59.0,47.0,61.0,38.0,118.0,55.0,28.0,75.0,12.0,470.0
Kentavious Caldwell-Pope,203484,2014-15,82.0,22.0,2586.82,390.0,972.0,153.0,110.0,158.0,46.0,209.0,109.0,94.0,93.0,18.0,1043.0
Kentavious Caldwell-Pope,203484,2015-16,76.0,23.0,2788.73,403.0,960.0,114.0,185.0,228.0,70.0,212.0,138.0,105.0,110.0,17.0,1105.0
Kentavious Caldwell-Pope,203484,2016-17,76.0,24.0,2528.49,370.0,928.0,153.0,154.0,185.0,55.0,193.0,193.0,86.0,89.0,12.0,1047.0
Mason Plumlee,203486,2013-14,70.0,24.0,1274.83,199.0,302.0,0.0,122.0,195.0,99.0,209.0,60.0,77.0,49.0,55.0,520.0
Mason Plumlee,203486,2014-15,82.0,25.0,1742.57,280.0,489.0,0.0,157.0,317.0,175.0,337.0,74.0,106.0,65.0,63.0,717.0
Mason Plumlee,203486,2015-16,82.0,26.0,2083.36,267.0,517.0,0.0,215.0,335.0,201.0,427.0,226.0,154.0,68.0,85.0,749.0
Mason Plumlee,203486,2016-17,81.0,27.0,2147.36,334.0,623.0,0.0,174.0,300.0,170.0,435.0,284.0,134.0,69.0,92.0,842.0
Matthew Dellavedova,203521,2013-14,72.0,23.0,1270.92,122.0,296.0,57.0,38.0,48.0,29.0,94.0,187.0,60.0,33.0,5.0,339.0
Matthew Dellavedova,203521,2014-15,67.0,24.0,1380.19,111.0,307.0,68.0,29.0,38.0,37.0,89.0,204.0,61.0,24.0,2.0,319.0
Matthew Dellavedova,203521,2015-16,76.0,25.0,1867.23,207.0,511.0,98.0,57.0,66.0,33.0,129.0,337.0,116.0,44.0,9.0,569.0
Matthew Dellavedova,203521,2016-17,76.0,26.0,1985.99,208.0,534.0,79.0,82.0,96.0,24.0,123.0,357.0,133.0,53.0,0.0,577.0
Michael Carter-Williams,203487,2013-14,70.0,22.0,2413.86,427.0,1054.0,55.0,258.0,367.0,101.0,336.0,441.0,247.0,130.0,43.0,1167.0
Michael Carter-Williams,203487,2014-15,66.0,23.0,2150.14,364.0,919.0,36.0,202.0,291.0,64.0,289.0,442.0,253.0,111.0,30.0,966.0
Michael Carter-Williams,203487,2015-16,54.0,24.0,1649.3,251.0,555.0,15.0,106.0,160.0,48.0,228.0,281.0,153.0,80.0,41.0,623.0
Michael Carter-Williams,203487,2016-17,45.0,25.0,846.452,112.0,306.0,15.0,58.0,77.0,24.0,129.0,113.0,66.0,38.0,23.0,297.0
Mike Muscala,203488,2013-14,20.0,22.0,214.97,31.0,73.0,0.0,14.0,14.0,17.0,35.0,7.0,12.0,3.0,10.0,76.0
Mike Muscala,203488,2014-15,40.0,23.0,502.14,83.0,151.0,9.0,22.0,25.0,52.0,67.0,25.0,21.0,16.0,19.0,197.0
Mike Muscala,203488,2015-16,60.0,24.0,564.8919999999999,76.0,152.0,12.0,31.0,39.0,38.0,79.0,34.0,27.0,13.0,27.0,195.0
Mike Muscala,203488,2016-17,70.0,25.0,1236.78,170.0,337.0,46.0,49.0,64.0,76.0,164.0,95.0,55.0,30.0,41.0,435.0
Otto Porter Jr.,203490,2013-14,37.0,21.0,318.953,33.0,91.0,4.0,8.0,12.0,21.0,36.0,10.0,14.0,8.0,1.0,78.0
Otto Porter Jr.,203490,2014-15,74.0,22.0,1432.06,176.0,391.0,35.0,58.0,79.0,70.0,151.0,65.0,52.0,44.0,30.0,445.0
Otto Porter Jr.,203490,2015-16,75.0,23.0,2275.91,339.0,717.0,98.0,95.0,126.0,97.0,294.0,120.0,70.0,105.0,32.0,871.0
Otto Porter Jr.,203490,2016-17,80.0,23.0,2605.16,414.0,803.0,148.0,99.0,119.0,118.0,396.0,121.0,44.0,116.0,42.0,1075.0
Reggie Bullock,203493,2013-14,43.0,23.0,395.57300000000004,43.0,121.0,22.0,7.0,9.0,11.0,43.0,12.0,13.0,9.0,1.0,115.0
Reggie Bullock,203493,2014-15,36.0,24.0,337.88199999999995,24.0,70.0,15.0,6.0,9.0,1.0,49.0,8.0,8.0,10.0,4.0,69.0
Reggie Bullock,203493,2015-16,37.0,25.0,428.845,43.0,98.0,22.0,14.0,15.0,14.0,54.0,27.0,8.0,10.0,2.0,122.0
Reggie Bullock,203493,2016-17,31.0,26.0,466.793,54.0,128.0,28.0,5.0,7.0,13.0,51.0,29.0,10.0,18.0,3.0,141.0
Robert Covington,203496,2013-14,7.0,23.0,33.83,6.0,14.0,4.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,16.0
Robert Covington,203496,2014-15,70.0,24.0,1956.01,299.0,756.0,167.0,178.0,217.0,65.0,251.0,105.0,128.0,97.0,31.0,943.0
Robert Covington,203496,2015-16,67.0,25.0,1903.01,274.0,712.0,170.0,140.0,177.0,65.0,354.0,97.0,143.0,105.0,40.0,858.0
Robert Covington,203496,2016-17,67.0,26.0,2118.57,292.0,732.0,137.0,143.0,174.0,92.0,344.0,102.0,131.0,127.0,69.0,864.0
Rudy Gobert,203497,2013-14,45.0,22.0,433.908,36.0,74.0,0.0,32.0,65.0,51.0,104.0,7.0,32.0,8.0,41.0,104.0
Rudy Gobert,203497,2014-15,82.0,23.0,2158.69,258.0,427.0,0.0,170.0,273.0,265.0,510.0,109.0,111.0,64.0,189.0,686.0
Rudy Gobert,203497,2015-16,61.0,24.0,1932.13,198.0,354.0,0.0,161.0,283.0,208.0,460.0,91.0,114.0,45.0,135.0,557.0
Rudy Gobert,203497,2016-17,81.0,24.0,2743.77,413.0,625.0,0.0,311.0,476.0,314.0,721.0,97.0,147.0,49.0,214.0,1137.0
Ryan Kelly,203527,2013-14,59.0,23.0,1311.87,157.0,371.0,48.0,110.0,135.0,42.0,177.0,95.0,47.0,32.0,45.0,472.0
Ryan Kelly,203527,2014-15,52.0,24.0,1233.24,104.0,309.0,45.0,79.0,95.0,13.0,133.0,92.0,37.0,30.0,24.0,332.0
Ryan Kelly,203527,2015-16,36.0,25.0,469.87300000000005,55.0,149.0,5.0,37.0,54.0,21.0,100.0,20.0,18.0,13.0,10.0,152.0
Ryan Kelly,203527,2016-17,16.0,26.0,110.133,8.0,28.0,4.0,5.0,6.0,1.0,17.0,8.0,4.0,4.0,5.0,25.0
Seth Curry,203552,2013-14,2.0,23.0,12.9167,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0
Seth Curry,203552,2014-15,2.0,24.0,7.8,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
Seth Curry,203552,2015-16,44.0,25.0,691.743,102.0,224.0,50.0,45.0,54.0,9.0,51.0,67.0,36.0,22.0,3.0,299.0
Seth Curry,203552,2016-17,70.0,26.0,2028.85,338.0,703.0,137.0,85.0,100.0,25.0,154.0,189.0,92.0,79.0,7.0,898.0
Shabazz Muhammad,203498,2013-14,37.0,21.0,289.972,57.0,124.0,3.0,26.0,40.0,24.0,29.0,6.0,16.0,8.0,1.0,143.0
Shabazz Muhammad,203498,2014-15,38.0,22.0,865.423,194.0,397.0,20.0,104.0,145.0,63.0,91.0,44.0,35.0,18.0,7.0,512.0
Shabazz Muhammad,203498,2015-16,82.0,23.0,1681.92,317.0,681.0,44.0,185.0,242.0,100.0,167.0,52.0,70.0,24.0,7.0,863.0
Shabazz Muhammad,203498,2016-17,78.0,24.0,1515.54,288.0,598.0,49.0,147.0,190.0,84.0,136.0,35.0,56.0,22.0,6.0,772.0
Solomon Hill,203524,2013-14,28.0,23.0,225.59,17.0,40.0,7.0,6.0,7.0,9.0,32.0,12.0,13.0,5.0,2.0,47.0
Solomon Hill,203524,2014-15,82.0,24.0,2380.93,251.0,634.0,68.0,159.0,193.0,70.0,244.0,184.0,115.0,66.0,18.0,729.0
Solomon Hill,203524,2015-16,59.0,25.0,866.15,93.0,208.0,24.0,36.0,42.0,39.0,127.0,57.0,33.0,37.0,11.0,246.0
Solomon Hill,203524,2016-17,80.0,26.0,2374.27,183.0,478.0,94.0,103.0,128.0,51.0,256.0,141.0,82.0,72.0,32.0,563.0
Steven Adams,203500,2013-14,81.0,20.0,1197.31,93.0,185.0,0.0,79.0,136.0,142.0,190.0,43.0,71.0,40.0,57.0,265.0
Steven Adams,203500,2014-15,70.0,21.0,1770.62,217.0,399.0,0.0,103.0,205.0,199.0,324.0,66.0,99.0,38.0,86.0,537.0
Steven Adams,203500,2015-16,80.0,22.0,2014.38,261.0,426.0,0.0,114.0,196.0,219.0,314.0,62.0,84.0,42.0,89.0,636.0
Steven Adams,203500,2016-17,80.0,23.0,2389.4,374.0,655.0,0.0,157.0,257.0,281.0,332.0,86.0,146.0,89.0,78.0,905.0
Tim Hardaway Jr.,203501,2013-14,81.0,22.0,1875.48,294.0,687.0,130.0,106.0,128.0,19.0,102.0,66.0,47.0,44.0,7.0,824.0
Tim Hardaway Jr.,203501,2014-15,70.0,23.0,1681.26,279.0,717.0,121.0,125.0,156.0,12.0,144.0,127.0,82.0,20.0,14.0,804.0
Tim Hardaway Jr.,203501,2015-16,51.0,24.0,864.0169999999999,114.0,265.0,48.0,50.0,56.0,7.0,79.0,51.0,23.0,21.0,7.0,326.0
Tim Hardaway Jr.,203501,2016-17,79.0,25.0,2153.69,415.0,912.0,149.0,164.0,214.0,35.0,189.0,182.0,106.0,55.0,15.0,1143.0
Tony Snell,203503,2013-14,77.0,22.0,1230.77,129.0,336.0,57.0,31.0,41.0,19.0,105.0,68.0,44.0,29.0,15.0,346.0
Tony Snell,203503,2014-15,72.0,23.0,1412.18,159.0,371.0,73.0,44.0,55.0,31.0,145.0,62.0,48.0,32.0,11.0,435.0
Tony Snell,203503,2015-16,64.0,24.0,1301.01,126.0,339.0,56.0,30.0,33.0,19.0,180.0,63.0,52.0,16.0,17.0,338.0
Tony Snell,203503,2016-17,80.0,25.0,2336.19,246.0,541.0,144.0,47.0,58.0,22.0,226.0,96.0,55.0,55.0,14.0,683.0
Trey Burke,203504,2013-14,70.0,21.0,2262.61,341.0,897.0,111.0,102.0,113.0,37.0,171.0,396.0,131.0,42.0,6.0,895.0
Trey Burke,203504,2014-15,76.0,22.0,2287.82,370.0,1005.0,124.0,109.0,145.0,31.0,173.0,328.0,124.0,65.0,15.0,973.0
Trey Burke,203504,2015-16,64.0,23.0,1365.84,262.0,634.0,88.0,67.0,82.0,18.0,94.0,148.0,80.0,35.0,6.0,679.0
Trey Burke,203504,2016-17,57.0,24.0,702.79,116.0,255.0,31.0,22.0,29.0,7.0,40.0,100.0,48.0,11.0,5.0,285.0
Troy Daniels,203584,2013-14,5.0,22.0,74.8,15.0,31.0,12.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,42.0
Troy Daniels,203584,2014-15,47.0,23.0,397.397,61.0,165.0,43.0,11.0,13.0,8.0,25.0,22.0,20.0,6.0,1.0,176.0
Troy Daniels,203584,2015-16,43.0,24.0,476.267,89.0,187.0,59.0,5.0,9.0,7.0,50.0,21.0,24.0,11.0,3.0,242.0
Troy Daniels,203584,2016-17,67.0,25.0,1183.3,185.0,495.0,138.0,43.0,54.0,22.0,78.0,46.0,45.0,20.0,4.0,551.0
Victor Oladipo,203506,2013-14,80.0,22.0,2486.49,392.0,936.0,74.0,248.0,318.0,43.0,286.0,327.0,256.0,129.0,37.0,1106.0
Victor Oladipo,203506,2014-15,72.0,23.0,2572.73,473.0,1086.0,84.0,262.0,320.0,51.0,251.0,295.0,204.0,120.0,19.0,1292.0
Victor Oladipo,203506,2015-16,72.0,24.0,2379.58,425.0,970.0,98.0,205.0,247.0,48.0,297.0,282.0,153.0,116.0,54.0,1153.0
Victor Oladipo,203506,2016-17,67.0,25.0,2222.39,412.0,932.0,127.0,116.0,154.0,39.0,252.0,176.0,119.0,78.0,21.0,1067.0
Aaron Gordon,203932,2014-15,47.0,19.0,796.925,93.0,208.0,13.0,44.0,61.0,46.0,123.0,33.0,38.0,21.0,22.0,243.0
Aaron Gordon,203932,2015-16,78.0,20.0,1862.92,274.0,579.0,42.0,129.0,193.0,154.0,353.0,128.0,66.0,59.0,55.0,719.0
Aaron Gordon,203932,2016-17,80.0,21.0,2297.97,393.0,865.0,77.0,156.0,217.0,116.0,289.0,150.0,89.0,65.0,40.0,1019.0
Adreian Payne,203940,2014-15,32.0,24.0,739.622,91.0,220.0,1.0,30.0,46.0,48.0,114.0,30.0,44.0,19.0,9.0,213.0
Adreian Payne,203940,2015-16,52.0,25.0,485.59,53.0,145.0,9.0,17.0,26.0,20.0,91.0,29.0,36.0,16.0,11.0,132.0
Adreian Payne,203940,2016-17,18.0,26.0,135.27200000000002,23.0,54.0,3.0,14.0,19.0,9.0,24.0,7.0,8.0,8.0,7.0,63.0
Andrew Wiggins,203952,2014-15,82.0,20.0,2968.8,497.0,1137.0,39.0,354.0,466.0,134.0,240.0,170.0,177.0,86.0,50.0,1387.0
Andrew Wiggins,203952,2015-16,81.0,21.0,2844.56,594.0,1294.0,57.0,430.0,565.0,105.0,186.0,164.0,182.0,78.0,46.0,1675.0
Andrew Wiggins,203952,2016-17,82.0,22.0,3048.37,709.0,1570.0,103.0,412.0,542.0,102.0,226.0,189.0,187.0,82.0,30.0,1933.0
Bojan Bogdanovic,202711,2014-15,78.0,26.0,1853.79,261.0,576.0,91.0,87.0,106.0,50.0,163.0,68.0,78.0,34.0,9.0,700.0
Bojan Bogdanovic,202711,2015-16,79.0,27.0,2114.65,324.0,749.0,129.0,110.0,132.0,36.0,219.0,99.0,115.0,29.0,5.0,887.0
Bojan Bogdanovic,202711,2016-17,81.0,28.0,2082.85,376.0,845.0,144.0,217.0,243.0,37.0,240.0,111.0,131.0,34.0,7.0,1113.0
Bruno Caboclo,203998,2014-15,8.0,19.0,23.4167,4.0,12.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,10.0
Bruno Caboclo,203998,2015-16,6.0,20.0,42.6833,1.0,12.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0
Bruno Caboclo,203998,2016-17,9.0,21.0,40.2983,6.0,16.0,2.0,0.0,0.0,5.0,5.0,4.0,2.0,2.0,1.0,14.0
CJ Wilcox,203912,2014-15,21.0,24.0,100.55,16.0,38.0,7.0,2.0,2.0,1.0,6.0,8.0,10.0,3.0,1.0,41.0
CJ Wilcox,203912,2015-16,23.0,25.0,166.81799999999998,26.0,66.0,9.0,9.0,12.0,1.0,11.0,10.0,2.0,10.0,2.0,70.0
CJ Wilcox,203912,2016-17,22.0,26.0,107.73,8.0,31.0,3.0,2.0,2.0,4.0,8.0,12.0,6.0,2.0,1.0,21.0
Clint Capela,203991,2014-15,12.0,21.0,89.6383,14.0,29.0,0.0,4.0,23.0,10.0,26.0,2.0,5.0,1.0,9.0,32.0
Clint Capela,203991,2015-16,77.0,22.0,1470.71,231.0,397.0,0.0,80.0,211.0,194.0,300.0,47.0,60.0,59.0,92.0,542.0
Clint Capela,203991,2016-17,65.0,22.0,1551.31,362.0,563.0,0.0,94.0,177.0,178.0,348.0,63.0,87.0,34.0,79.0,818.0
Damjan Rudez,204014,2014-15,68.0,29.0,1047.4,119.0,263.0,69.0,16.0,23.0,8.0,39.0,53.0,47.0,16.0,5.0,323.0
Damjan Rudez,204014,2015-16,33.0,30.0,277.285,25.0,62.0,17.0,8.0,8.0,5.0,15.0,11.0,13.0,3.0,1.0,75.0
Damjan Rudez,204014,2016-17,45.0,30.0,313.56,31.0,88.0,20.0,0.0,0.0,5.0,20.0,20.0,9.0,12.0,1.0,82.0
Dante Exum,203957,2014-15,82.0,19.0,1817.07,145.0,416.0,83.0,20.0,32.0,27.0,104.0,198.0,118.0,41.0,14.0,393.0
Dante Exum,203957,2016-17,66.0,21.0,1227.74,155.0,363.0,44.0,58.0,73.0,30.0,102.0,111.0,80.0,21.0,12.0,412.0
Doug McDermott,203926,2014-15,36.0,23.0,320.85,43.0,107.0,13.0,10.0,15.0,6.0,37.0,6.0,17.0,4.0,1.0,109.0
Doug McDermott,203926,2015-16,81.0,24.0,1860.56,291.0,644.0,110.0,72.0,84.0,37.0,158.0,59.0,53.0,14.0,6.0,764.0
Doug McDermott,203926,2016-17,66.0,25.0,1507.71,222.0,497.0,77.0,71.0,84.0,20.0,159.0,58.0,38.0,13.0,5.0,592.0
Dwight Powell,203939,2014-15,29.0,23.0,236.352,31.0,67.0,3.0,25.0,33.0,18.0,32.0,9.0,11.0,9.0,6.0,90.0
Dwight Powell,203939,2015-16,69.0,24.0,991.628,146.0,296.0,2.0,105.0,142.0,84.0,189.0,44.0,40.0,36.0,24.0,399.0
Dwight Powell,203939,2016-17,77.0,25.0,1333.47,194.0,377.0,21.0,107.0,141.0,93.0,213.0,49.0,34.0,61.0,39.0,516.0
Elfrid Payton,203901,2014-15,82.0,21.0,2488.84,301.0,708.0,11.0,118.0,214.0,107.0,242.0,533.0,203.0,142.0,20.0,731.0
Elfrid Payton,203901,2015-16,73.0,22.0,2144.94,318.0,730.0,30.0,112.0,190.0,77.0,184.0,467.0,177.0,89.0,20.0,778.0
Elfrid Payton,203901,2016-17,82.0,23.0,2412.22,430.0,912.0,40.0,146.0,211.0,89.0,298.0,529.0,178.0,88.0,40.0,1046.0
Elijah Millsap,202407,2014-15,47.0,27.0,923.605,81.0,238.0,28.0,58.0,86.0,28.0,122.0,58.0,67.0,56.0,16.0,248.0
Elijah Millsap,202407,2015-16,20.0,28.0,172.775,11.0,39.0,1.0,13.0,18.0,6.0,29.0,19.0,9.0,7.0,3.0,36.0
Elijah Millsap,202407,2016-17,2.0,29.0,23.1333,1.0,7.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,3.0
Gary Harris,203914,2014-15,55.0,20.0,718.823,66.0,217.0,21.0,35.0,47.0,21.0,43.0,29.0,38.0,39.0,7.0,188.0
Gary Harris,203914,2015-16,76.0,21.0,2438.67,359.0,765.0,105.0,109.0,133.0,54.0,166.0,147.0,98.0,97.0,18.0,932.0
Gary Harris,203914,2016-17,57.0,22.0,1782.29,320.0,637.0,107.0,104.0,134.0,48.0,130.0,164.0,76.0,71.0,8.0,851.0
Glenn Robinson III,203922,2014-15,35.0,21.0,260.788,26.0,67.0,5.0,16.0,24.0,15.0,24.0,11.0,11.0,6.0,1.0,73.0
Glenn Robinson III,203922,2015-16,45.0,22.0,508.18199999999996,65.0,151.0,14.0,27.0,39.0,12.0,56.0,26.0,18.0,17.0,9.0,171.0
Glenn Robinson III,203922,2016-17,69.0,23.0,1426.71,158.0,338.0,49.0,54.0,76.0,57.0,189.0,47.0,37.0,41.0,20.0,419.0
JaMychal Green,203210,2014-15,24.0,25.0,163.93,27.0,47.0,0.0,8.0,10.0,19.0,26.0,4.0,14.0,5.0,5.0,62.0
JaMychal Green,203210,2015-16,78.0,26.0,1446.12,230.0,495.0,15.0,103.0,137.0,139.0,234.0,67.0,83.0,46.0,33.0,578.0
JaMychal Green,203210,2016-17,77.0,26.0,2101.09,250.0,500.0,55.0,134.0,167.0,167.0,377.0,84.0,94.0,47.0,34.0,689.0
Jabari Parker,203953,2014-15,25.0,20.0,738.452,129.0,263.0,4.0,46.0,66.0,50.0,88.0,42.0,47.0,31.0,5.0,308.0
Jabari Parker,203953,2015-16,76.0,21.0,2407.97,443.0,899.0,9.0,175.0,228.0,123.0,272.0,130.0,116.0,69.0,29.0,1070.0
Jabari Parker,203953,2016-17,51.0,22.0,1727.92,399.0,814.0,65.0,162.0,218.0,79.0,235.0,142.0,93.0,50.0,22.0,1025.0
James Ennis III,203516,2014-15,62.0,24.0,1051.43,101.0,247.0,31.0,79.0,94.0,51.0,125.0,48.0,39.0,25.0,17.0,312.0
James Ennis III,203516,2015-16,22.0,25.0,328.515,54.0,113.0,26.0,25.0,34.0,21.0,21.0,21.0,19.0,16.0,5.0,159.0
James Ennis III,203516,2016-17,64.0,26.0,1500.56,146.0,321.0,51.0,86.0,110.0,69.0,190.0,64.0,59.0,46.0,19.0,429.0
James Michael McAdoo,203949,2014-15,15.0,22.0,137.17,24.0,44.0,0.0,14.0,25.0,15.0,22.0,2.0,6.0,5.0,9.0,62.0
James Michael McAdoo,203949,2015-16,41.0,23.0,261.525,45.0,84.0,1.0,26.0,49.0,30.0,28.0,17.0,16.0,10.0,8.0,117.0
James Michael McAdoo,203949,2016-17,52.0,24.0,457.445,62.0,117.0,2.0,21.0,42.0,34.0,57.0,18.0,19.0,18.0,29.0,147.0
James Young,203923,2014-15,31.0,19.0,331.94199999999995,36.0,102.0,17.0,16.0,29.0,9.0,33.0,13.0,5.0,8.0,2.0,105.0
James Young,203923,2015-16,29.0,20.0,198.90200000000002,11.0,36.0,6.0,1.0,4.0,4.0,22.0,9.0,5.0,6.0,1.0,29.0
James Young,203923,2016-17,29.0,21.0,220.10299999999998,25.0,58.0,12.0,6.0,9.0,6.0,20.0,4.0,4.0,10.0,2.0,68.0
Jarnell Stokes,203950,2014-15,19.0,21.0,126.14200000000001,21.0,37.0,0.0,15.0,28.0,16.0,18.0,4.0,7.0,5.0,5.0,57.0
Jarnell Stokes,203950,2015-16,7.0,22.0,18.5833,3.0,5.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,7.0
Jarnell Stokes,203950,2016-17,2.0,23.0,6.54333,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0
Jerami Grant,203924,2014-15,65.0,21.0,1376.48,124.0,352.0,49.0,114.0,193.0,49.0,149.0,79.0,85.0,40.0,68.0,411.0
Jerami Grant,203924,2015-16,77.0,22.0,2066.36,251.0,599.0,35.0,212.0,322.0,99.0,262.0,135.0,110.0,54.0,127.0,749.0
Jerami Grant,203924,2016-17,80.0,23.0,1531.27,152.0,328.0,43.0,90.0,147.0,38.0,167.0,46.0,44.0,33.0,79.0,437.0
Joe Harris,203925,2014-15,51.0,23.0,492.958,48.0,120.0,31.0,9.0,15.0,7.0,34.0,26.0,27.0,7.0,2.0,136.0
Joe Harris,203925,2015-16,5.0,24.0,15.1033,1.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0
Joe Harris,203925,2016-17,52.0,25.0,1138.38,154.0,362.0,85.0,35.0,49.0,16.0,131.0,54.0,55.0,30.0,8.0,428.0
Joe Ingles,204060,2014-15,79.0,27.0,1672.66,147.0,354.0,72.0,30.0,40.0,22.0,153.0,182.0,98.0,72.0,10.0,396.0
Joe Ingles,204060,2015-16,81.0,28.0,1241.39,124.0,291.0,81.0,13.0,18.0,19.0,132.0,96.0,65.0,55.0,4.0,342.0
Joe Ingles,204060,2016-17,82.0,29.0,1972.19,204.0,451.0,123.0,50.0,68.0,23.0,238.0,225.0,107.0,96.0,8.0,581.0
Joffrey Lauvergne,203530,2014-15,24.0,23.0,267.953,36.0,89.0,3.0,18.0,28.0,27.0,50.0,13.0,22.0,8.0,10.0,93.0
Joffrey Lauvergne,203530,2015-16,59.0,24.0,1041.24,195.0,380.0,13.0,62.0,69.0,77.0,213.0,56.0,54.0,13.0,15.0,465.0
Joffrey Lauvergne,203530,2016-17,70.0,25.0,980.105,148.0,336.0,33.0,46.0,73.0,72.0,179.0,70.0,56.0,25.0,6.0,375.0
Johnny O'Bryant III,203948,2014-15,34.0,22.0,367.62699999999995,44.0,120.0,0.0,12.0,27.0,26.0,38.0,17.0,25.0,5.0,4.0,100.0
Johnny O'Bryant III,203948,2015-16,66.0,23.0,857.085,86.0,209.0,1.0,26.0,38.0,65.0,111.0,32.0,31.0,18.0,8.0,199.0
Johnny O'Bryant III,203948,2016-17,11.0,23.0,80.6517,15.0,30.0,3.0,5.0,6.0,9.0,10.0,6.0,6.0,0.0,1.0,38.0
Jordan Clarkson,203903,2014-15,59.0,23.0,1475.84,267.0,596.0,38.0,131.0,158.0,56.0,135.0,206.0,96.0,51.0,12.0,703.0
Jordan Clarkson,203903,2015-16,79.0,24.0,2552.49,475.0,1098.0,111.0,164.0,204.0,93.0,220.0,192.0,135.0,88.0,7.0,1225.0
Jordan Clarkson,203903,2016-17,82.0,24.0,2396.57,477.0,1071.0,117.0,134.0,168.0,49.0,197.0,213.0,164.0,88.0,8.0,1205.0
Julius Randle,203944,2014-15,1.0,20.0,13.5667,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Julius Randle,203944,2015-16,81.0,21.0,2286.13,358.0,835.0,10.0,193.0,270.0,172.0,657.0,144.0,149.0,53.0,29.0,919.0
Julius Randle,203944,2016-17,74.0,22.0,2132.12,377.0,773.0,17.0,204.0,282.0,150.0,486.0,264.0,173.0,49.0,37.0,975.0
Jusuf Nurkic,203994,2014-15,62.0,20.0,1103.29,171.0,383.0,0.0,84.0,132.0,125.0,257.0,50.0,86.0,52.0,68.0,426.0
Jusuf Nurkic,203994,2015-16,32.0,21.0,547.092,101.0,242.0,0.0,61.0,99.0,65.0,110.0,40.0,55.0,24.0,44.0,263.0
Jusuf Nurkic,203994,2016-17,65.0,22.0,1390.98,271.0,534.0,0.0,120.0,210.0,154.0,313.0,123.0,143.0,50.0,74.0,662.0
KJ McDaniels,203909,2014-15,62.0,22.0,1351.82,172.0,434.0,43.0,100.0,133.0,65.0,135.0,72.0,105.0,44.0,70.0,487.0
KJ McDaniels,203909,2015-16,37.0,23.0,235.39,29.0,72.0,7.0,24.0,30.0,16.0,26.0,10.0,17.0,7.0,6.0,89.0
KJ McDaniels,203909,2016-17,49.0,24.0,505.51,77.0,169.0,20.0,32.0,38.0,15.0,67.0,13.0,29.0,19.0,18.0,206.0
Kyle Anderson,203937,2014-15,33.0,21.0,358.08,31.0,89.0,3.0,9.0,14.0,5.0,67.0,28.0,10.0,15.0,7.0,74.0
Kyle Anderson,203937,2015-16,78.0,22.0,1244.96,138.0,295.0,12.0,62.0,83.0,25.0,219.0,123.0,59.0,60.0,29.0,350.0
Kyle Anderson,203937,2016-17,72.0,23.0,1020.21,93.0,209.0,15.0,45.0,57.0,33.0,175.0,91.0,39.0,51.0,26.0,246.0
Langston Galloway,204038,2014-15,45.0,23.0,1457.39,204.0,511.0,62.0,63.0,78.0,37.0,153.0,150.0,61.0,52.0,12.0,533.0
Langston Galloway,204038,2015-16,82.0,24.0,2033.3,231.0,588.0,77.0,86.0,114.0,43.0,245.0,207.0,61.0,77.0,22.0,625.0
Langston Galloway,204038,2016-17,74.0,25.0,1494.47,207.0,545.0,120.0,51.0,64.0,27.0,129.0,93.0,46.0,46.0,6.0,585.0
Lucas Nogueira,203512,2014-15,6.0,22.0,23.05,2.0,8.0,0.0,2.0,4.0,2.0,9.0,1.0,2.0,2.0,0.0,6.0
